Water demand,System deficit,Junctin 1 deficit,Junction 2 deficit,Junction 3 deficit,Junction 5 deficit,Junction 6 deficit,Junction 7 deficit,Junction 8 deficit,Junction 9 deficit,Junction 10 deficit,Junction 13 deficit,Junction 14 deficit,Junction 15 deficit,Junction 16 deficit,Junction 18 deficit,Junction 19 deficit,Junction 28 deficit
1.239486604,72432.69364,17183.00279,12929.89727,9.48E-05,11295.44142,0.000849153,6.12E-05,0,0,31024.3497,0.00011631,0.000100308,0,0.000244256,0.000914772,8.32E-05,0
1.244709698,72946.91454,17255.41054,13193.37508,0,11343.03948,0.000713611,0,0.000348902,0,31155.08374,0,0,0,0,0.001621614,0.000569884,0.002442382
1.249932792,73461.12932,17327.8183,13456.85484,0,11390.63753,0.000578069,0,0,7.23E-05,31285.81778,0,0.000214509,0,0,0,0,0
1.255155886,73975.34865,17400.22605,13720.33363,0,11438.23559,0.000442527,0,0.000526189,0.000260968,31416.55183,0,0,3.26E-05,0.000288633,0,0,0
1.26037898,74489.56978,17472.6338,13983.81218,0,11485.83364,0.000306985,0,0,0.000449615,31547.28587,0.0019422,0.00032871,0.0003837,0,0,7.67E-05,0.00079932
1.265602074,75003.78952,17545.04155,14247.29157,0,11533.4317,0.000171443,0,0.000703476,0.000638262,31678.01991,0.00142211,0,0.00073481,0,0.000542732,0.000563367,0
1.270825168,75518.01056,17617.4493,14510.77036,0,11581.02976,3.59E-05,0,0,0.000826909,31808.75396,0.00090202,0.000442911,0.00108592,0.00033301,0.001249574,0,0.002308112
1.276048262,76032.22474,17689.85706,14774.24915,0,11628.62781,0,0,0.000880763,0,31939.488,0.00038193,0,0.00143703,2.23E-05,0,0,0
1.281271356,76546.44868,17762.26481,15037.72818,0,11676.22587,0,0.000860145,0,0,32070.22204,0,0.000557112,0.00178814,0.000688116,0,7.02E-05,0.003816904
1.28649445,77060.66221,17834.67256,15301.2077,0,11723.82392,0,0.000715875,0,0,32200.95608,0,0,0,0,0,0.00055685,0.00066505
1.291717544,77574.88026,17907.08031,15564.68619,0,11771.42198,0,0.000571605,0.000170131,0,32331.69013,0,0.000671313,0,6.67E-05,0.000170692,0,0
1.296940638,78089.1027,17979.48806,15828.16528,0.00094099,11819.02003,0,0.000427335,0,0,32462.42417,0,0,0,0.000732493,0.000877534,0,0.002173842
1.302163732,78603.32195,18051.89582,16091.64423,0.00084036,11866.61809,0,0.000283065,0.000347418,5.67E-06,32593.15821,0.00168773,0.000785514,0,0,0.001584376,6.37E-05,0
1.307386826,79117.54099,18124.30357,16278.27337,0.00073973,11914.21615,0,0.000138795,76.84906887,0.000194313,32723.89225,0.00116764,0,0,0.000111036,0,0.000550333,0.003682634
1.31260992,79631.75816,18196.71132,16343.30611,0.0006391,11961.8142,0.00090469,0,275.2954466,0.00038296,32854.6263,0.00064755,0.000899715,0,0.00077687,0,0,0.00053078
1.317833014,80145.97663,18269.11907,16408.33886,0.00053847,12009.41226,0.000769148,0,473.7418243,0.000571607,32985.36034,0.00012746,0.001933378,0.00033966,0,0,0,0
1.323056108,80660.19566,18341.52683,16473.3716,0.00043784,12057.01031,0.000633606,0,672.1862489,0.000760254,33116.09438,0,0.001013916,0.00069077,0.000155413,0.000505494,5.72E-05,0.002039572
1.328279202,81174.41384,18413.93458,16538.40434,0.00033721,12104.60837,0.000498064,0,870.6326266,0.000948901,33246.82843,0,9.45E-05,0.00104188,0.000821247,0.001212336,0.000543816,0
1.333502296,81688.63477,18486.34233,16603.43709,0.00023658,12152.20642,0.000362522,0,1069.079004,0,33377.56247,0,0,0.00139299,0,0.001919178,0,0.003548364
1.33872539,82202.84899,18558.75008,16668.46983,0.00013595,12199.80448,0.00022698,0,1267.525382,0,33508.29651,0,0,0.0017441,0.00019979,0,0,0.00039651
1.343948484,82717.06898,18631.15783,16733.50257,3.53E-05,12247.40253,9.14E-05,0,1465.97176,0,33639.03055,0.00143326,0.001242318,0,0.000865624,0,5.06E-05,0
1.349171578,83231.28898,18703.56559,16798.53532,0,12295.00059,0,0.00093776,1664.418137,0,33769.7646,0.00091317,0.000322856,0,0,0.000133454,0.000537299,0.001905302
1.354394672,83745.50547,18775.97334,16863.56806,0,12342.59865,0,0.00079349,1862.864515,0,33900.49864,0.00039308,0,0,0.000244167,0.000840296,0,0
1.359617766,84259.72882,18848.38109,16928.6008,0,12390.1967,0,0.00064922,2061.310893,0.000127658,34031.23268,0,0,0,0.000910001,0.001547138,0,0.003414094
1.36484086,84773.94374,18920.78884,16993.63355,0,12437.79476,0,0.00050495,2259.757271,0.000316305,34161.96673,0,0.00147072,0,0,0,4.41E-05,0.00026224
1.370063954,85288.16235,18993.19659,17058.66629,0,12485.39281,0,0.00036068,2458.203648,0.000504952,34292.70077,0,0.000551258,0,0.000288544,0,0.000530782,0
1.375287048,85802.38302,19065.60435,17123.69903,0,12532.99087,0,0.00021641,2656.650026,0.000693599,34423.43481,0,0,0.00029562,0.000954378,0,0,0.001771032
1.380510142,86316.60183,19138.0121,17188.73178,0,12580.58892,0,7.21E-05,2855.096404,0.000882246,34554.16885,0.00169888,0,0.00064673,0,0.000468256,0,0
1.385733236,86830.82669,19210.41985,17253.76452,0,12628.18698,0.000960227,0,3053.542781,0,34684.9029,0.00117879,0.001699122,0.00099784,0.000332921,0.001175098,3.76E-05,0.003279824
1.39095633,87345.04019,19282.8276,17318.79726,0,12675.78504,0.000824685,0,3251.987206,0,34815.63694,0.0006587,0.00077966,0.00134895,0,0.00188194,0.000524265,0.00012797
1.396179424,87859.25555,19355.23535,17383.83001,0,12723.38309,0.000689143,0,3450.433584,0,34946.37098,0.00013861,0,0.00170006,0,0,0,0
1.401402518,88373.47544,19427.64311,17448.86275,0.000881515,12770.98115,0.000553601,0,3648.879961,0,35077.10503,0,0,0,0.000377298,0,0,0.001636762
1.406625612,88887.69422,19500.05086,17513.8955,0.000780885,12818.5792,0.000418059,0,3847.326339,0,35207.83907,0,0.001927524,0,0,9.62E-05,3.11E-05,0
1.411848706,89401.91643,19572.45861,17578.92824,0.000680255,12866.17726,0.000282517,0,4045.772717,6.10E-05,35338.57311,0,0.001008062,0,0,0.000803058,0.000517748,0.003145554
1.4170718,89916.13291,19644.86636,17643.96098,0.000579625,12913.77531,0.000146975,0,4244.219094,0.00024965,35469.30715,0,8.86E-05,0,0.000421675,0.0015099,0.0010044,0
1.422294894,90430.35214,19717.27412,17708.99373,0,12961.37337,1.14E-05,0.000871105,4442.665472,0.000438297,35600.0412,0.00144441,0,0,0,0,0.001491052,0
1.427517988,90944.57063,19789.68187,17774.02647,0,13008.97142,0,0.000726835,4641.11185,0.000626944,35730.77524,0.00092432,0,0,0,0,0,0.001502492
1.432741082,91458.78958,19862.08962,17839.05921,0,13056.56948,0,0.000582565,4839.558228,0.000815591,35861.50928,0.00040423,0.001236464,0.00025158,0.000466052,0,0,0
1.437964176,91973.00959,19934.49737,17904.09196,0,13104.16754,0,0.000438295,5038.004605,0,35992.24333,0,0.000317002,0.00060269,0,0.000431018,0,0.003011284
1.44318727,92487.2242,20006.90512,17969.1247,0,13151.76559,0,0.000294025,5236.44903,0,36122.97737,0,0,0.0009538,0,0.00113786,0,0
1.448410364,93001.44849,20079.31288,18034.15744,0.00192897,13199.36365,0,0.000149755,5434.897361,0,36253.71141,0,0,0.00130491,0.000510429,0.001844702,1.81E-05,0
1.453633458,93515.66854,20151.72063,18099.19019,0.00182834,13246.9617,0,5.48E-06,5633.343738,0,36384.44545,0,0.001464866,0.00165602,0,0,0.000504714,0.001368222
1.458856552,94029.88546,20224.12838,18164.22293,0.00172771,13294.55976,0,0,5831.788163,0.001758826,36515.1795,0.00171003,0.000545404,0,0,0,0.000991366,0
1.464079646,94544.10637,20296.53613,18229.25567,0.00162708,13342.15781,0.000880222,0,6030.234541,0,36645.91354,0.00118994,0,0,0.000554806,5.90E-05,0.001478018,0.002877014
1.46930274,95058.32038,20368.94388,18294.28842,0.00152645,13389.75587,0.00074468,0,6228.680918,0,36776.64758,0.00066985,0,0,0,0.00076582,0,0
1.474525834,95572.54332,20441.35164,18359.32116,0.00142582,13437.35393,0.000609138,0,6427.129249,0.000371642,36907.38163,0.00014976,0.001693268,0,0,0.001472662,0,0
1.479748928,96086.75902,20513.75939,18424.3539,0.00132519,13484.95198,0.000473596,0,6625.573674,0,37038.11567,0,0.000773806,0,0.000599183,0,0,0.001233952
1.484972022,96600.9759,20586.16714,18489.38665,0.00122456,13532.55004,0.000338054,0,6824.020052,0.000748936,37168.84971,0,0,0,0,0,0,0
1.490195116,97115.19779,20658.57489,18554.41939,0.00112393,13580.14809,0.000202512,0.00094872,7022.466429,0,37299.58375,0,0,0.00020754,0,0,5.03E-06,0.002742744
1.49541821,97629.41856,20730.98265,18619.45213,0.0010233,13627.74615,6.70E-05,0.00080445,7220.912807,0.00112623,37430.3178,0,0.00192167,0.00055865,0.00064356,0.00039378,0.00049168,0
1.500641304,98143.63753,20803.3904,18684.48488,0.00092267,13675.3442,0,0.00066018,7419.359185,0,37561.05184,0.00145556,0.001002208,0.00090976,0,0.001100622,0.000978332,0
1.505864398,98657.85899,20875.79815,18749.51762,0.00082204,13722.94226,0,0.00051591,7617.805562,0.001503524,37691.78588,0.00093547,8.27E-05,0.00126087,2.21E-05,0.001807464,0.001464984,0.001099682
1.511087492,99172.0742,20948.2059,18814.55036,0.00072141,13770.54031,0,0.00037164,7816.25194,0,37822.51992,0.00041538,0,0.00161198,0.000687937,0,0.001951636,0
1.516310586,99686.29275,21020.61365,18879.58311,0.00062078,13818.13837,0,0.00022737,8014.698318,0.001880818,37953.25397,0,0,0,0,0,0,0.002608474
1.52153368,100200.5065,21093.02141,18944.61585,0.00052015,13865.73643,0,8.31E-05,8213.142742,0.00011634,38083.98801,0,0.00123061,0,6.65E-05,2.17E-05,0,0
1.526756774,100714.7256,21165.42916,19009.64859,0.00041952,13913.33448,0,0,8411.58912,0,38214.72205,0,0.000311148,0,0.000732314,0.000728582,0,0
1.531979868,101228.9456,21237.83691,19074.68134,0.00031889,13960.93254,0,0,8610.035498,0.000493634,38345.4561,0,0,0,0,0.001435424,0,0.000965412
1.537202962,101743.167,21310.24466,19139.71408,0.00021826,14008.53059,0.000935759,0,8808.481875,0,38476.19014,0.00172118,0,0,0.000110857,0.002142266,0.000478646,0
1.542426056,102257.3918,21382.65241,19204.74682,0.00011763,14056.12865,0.000800217,0,9006.928253,0.000870928,38606.92418,0.00120109,0.001459012,0,0.000776691,0.002849108,0.000965298,0.002474204
1.54764915,102771.6064,21455.06017,19269.77957,1.70E-05,14103.7267,0.000664675,0,9205.374631,0,38737.65822,0.000681,0.00053955,0.0001635,0,0.00355595,0.00145195,0
1.552872244,103285.8228,21527.46792,19334.81231,0,14151.32476,0.000529133,0,9403.821009,0.001248222,38868.39227,0.00016091,0,0.00051461,0.000155234,0,0.001938602,0
1.558095338,103800.0401,21599.87567,19399.84505,0,14198.92282,0.000393591,0,9602.267386,0,38999.12631,0,0,0.00086572,0.000821068,0,0,0.000831142
1.563318432,104314.2619,21672.28342,19464.8778,0,14246.52087,0.000258049,0.000882065,9800.713764,0.001625516,39129.86035,0,0.001687414,0.00121683,0,0,0,0
1.568541526,104828.4809,21744.69117,19529.91054,0,14294.11893,0.000122507,0.000737795,9999.160142,0,39260.5944,0,0.000767952,0.00156794,0.000199611,0,0,0.002339934
1.57376462,105342.6975,21817.09893,19594.94328,0,14341.71698,0,0.000593525,10197.60652,0,39391.32844,0,0,0.00191905,0.000865445,0,0,0
1.578987714,105856.9196,21889.50668,19659.97603,0,14389.31504,0,0.000449255,10396.0529,0.000238332,39522.06248,0.00146671,0,0,0,0,0.000465612,0.003848726
1.584210808,106371.1378,21961.91443,19725.00877,0,14436.91309,0,0.000304985,10594.49927,0,39652.79652,0.00094662,0.001915816,0,0.000243988,0.000691344,0.000952264,0.000696872
1.589433902,106885.357,22034.32218,19790.04151,0,14484.51115,0,0.000160715,10792.94565,0.000615626,39783.53057,0.00042653,0.000996354,0,0.000909822,0.001398186,0.001438916,0
1.594656996,107399.5744,22106.72994,19855.07426,0,14532.1092,0,1.64E-05,10991.39008,0,39914.26461,0,7.69E-05,0,0,0.002105028,0.001925568,0.002205664
1.59988009,107913.7911,22179.13769,19920.107,0,14579.70726,0,0,11189.83645,0.00099292,40044.99865,0,0,0,0.000288365,0.00281187,0,0
1.605103184,108428.0143,22251.54544,19985.13974,0,14627.30532,0,0,11388.28283,0,40175.7327,0,0,0.00011946,0.000954199,0.003518712,0,0.003714456
1.610326278,108942.2286,22323.95319,20050.17249,0,14674.90337,0,0,11586.72921,0.001370214,40306.46674,0,0.001224756,0.00047057,0,0,0,0.000562602
1.615549372,109456.448,22396.36094,20115.20523,0,14722.50143,0.000855754,0,11785.17559,0,40437.20078,0.00173233,0.000305294,0.00082168,0.000332742,0,0,0
1.620772466,109970.6691,22468.7687,20180.23797,0,14770.09948,0.000720212,0,11983.62197,0.001747508,40567.93482,0.00121224,0,0,0,0,0.000452578,0.002071394
1.62599556,110484.8857,22541.17645,20245.27072,0,14817.69754,0.00058467,0,12182.06834,0,40698.66887,0.00069215,0,0.0015239,0,0,0.00093923,0
1.631218654,110999.1093,22613.5842,20310.30346,0,14865.29559,0.000449128,0.00095968,12380.51472,0,40829.40291,0.00017206,0.001453158,0,0.000377119,0,0.001425882,0.003580186
1.636441748,111513.3264,22685.99195,20375.3362,0,14912.89365,0.000313586,0.00081541,12578.9611,0.000360324,40960.13695,0,0.000533696,0.00222612,0,0,0.001912534,0.000428332
1.641664842,112027.5403,22758.3997,20440.36895,0,14960.49171,0.000178044,0.00067114,12777.40748,0,41090.871,0,0,0,0,0.000654106,0,0
1.646887936,112541.7638,22830.80746,20505.40169,0,15008.08976,4.25E-05,0.00052687,12975.8519,0.000737618,41221.60504,0,0,0.00292834,0.000421496,0.001360948,0,0.001937124
1.65211103,113055.9828,22903.21521,20570.43443,0.00191065,15055.68782,0,0.0003826,13174.30023,0,41352.33908,0,0.00168156,0,0,0.00206779,0,0
1.657334124,113570.209,22975.62296,20635.46718,0.00181002,15103.28587,0,0.00023833,13372.74466,0.001114912,41483.07312,0.00147786,0.000762098,0.00363056,0,0.002774632,0,0.003445916
1.662557218,114084.4203,23048.03071,20700.49992,0.00170939,15150.88393,0,9.41E-05,13571.19103,0,41613.80717,0.00095777,0,7.54E-05,0.000465873,0.003481474,0.000439544,0.000294062
1.667780312,114598.6362,23120.43847,20765.53266,0.00160876,15198.48198,0,0,13769.63741,0.001492206,41744.54121,0.00043768,0,0,0,0,0.000926196,0
1.673003406,115112.8581,23192.84622,20830.56541,0.00150813,15246.08004,0,0,13968.08379,0,41875.27525,0,0.001909962,0.00077764,0,0,0.001412848,0.001802854
1.6782265,115627.0764,23265.25397,20895.59815,0.0014075,15293.67809,0,0,14166.53017,0.0018695,42006.0093,0,0.0009905,0,0.00051025,0,0.0018995,0
1.683449594,116141.2949,23337.66172,20960.63089,0.00130687,15341.27615,0,0,14364.97655,0.000105022,42136.74334,0,7.10E-05,0.00147986,0,0,0,0.003311646
1.688672688,116655.5099,23410.06947,21025.66364,0.00120624,15388.87421,0.000911291,0,14563.42292,0,42267.47738,0,0,0,0,0,0,0.000159792
1.693895782,117169.7334,23482.47723,21090.69638,0.00110561,15436.47226,0.000775749,0,14761.8693,0.000482316,42398.21142,0.00174348,0,0.00218208,0.000554627,0,0,0
1.699118876,117683.9519,23554.88498,21155.72913,0.00100498,15484.07032,0.000640207,0,14960.31568,0,42528.94547,0.00122339,0.001218902,0,0,0.000616868,0,0.001668584
1.70434197,118198.1733,23627.29273,21220.76187,0.00090435,15531.66837,0.000504665,0.000893025,15158.76206,0.00085961,42659.67951,0.0007033,0.00029944,0.0028843,0,0.00132371,0.00042651,0
1.709565064,118712.3923,23699.70048,21285.79461,0.00080372,15579.26643,0.000369123,0.000748755,15357.20843,0,42790.41355,0.00018321,0,0,0.000599004,0.002030552,0.000913162,0.003177376
1.714788158,119226.613,23772.10823,21350.82736,0.00070309,15626.86448,0.000233581,0.000604485,15555.65481,0.001236904,42921.14759,0,0,0.00358652,0,0.002737394,0.001399814,2.55E-05
1.720011252,119740.8275,23844.51599,21415.8601,0.00060246,15674.46254,9.80E-05,0.000460215,15754.09924,0,43051.88164,0,0.001447304,3.14E-05,0,0.003444236,0.001886466,0
1.725234346,120255.0456,23916.92374,21480.89284,0.00050183,15722.0606,0,0.000315945,15952.54757,0.001614198,43182.61568,0,0.000527842,0,0.000643381,0,0,0.001534314
1.73045744,120769.2587,23989.33149,21545.92559,0.0004012,15769.65865,0,0.000171675,16150.99199,0,43313.34972,0,0,0.0007336,0,0,0,0
1.735680534,121283.4813,24061.73924,21610.95833,0.00030057,15817.25671,0,2.74E-05,16349.43837,0,43444.08377,0.00148901,0,0,2.19E-05,0,0,0.003043106
1.740903628,121797.7006,24134.147,21675.99107,0.00019994,15864.85476,0,0,16547.88475,0.000227014,43574.81781,0.00096892,0.001675706,0.00143582,0.000687758,0,0,0
1.746126722,122311.9161,24206.55475,21741.02382,9.93E-05,15912.45282,0,0,16746.33112,0,43705.55185,0.00044883,0.000756244,0,0,0,0.000413476,0
1.751349816,122826.1384,24278.9625,21806.05656,0,15960.05087,0,0,16944.7775,0.000604308,43836.28589,0,0,0.00213804,6.63E-05,0,0.000900128,0.001400044
1.75657291,123340.355,24351.37025,21871.0893,0,16007.64893,0,0,17143.22388,0,43967.01994,0,0,0,0.000732135,0.00057963,0.00138678,0
1.761796004,123854.584,24423.778,21936.12205,0,16055.24698,0.000966828,0,17341.67026,0.000981602,44097.75398,0,0.001904108,0.00284026,0,0.001286472,0.001873432,0.002908836
1.767019098,124368.7942,24496.18576,22001.15479,0,16102.84504,0.000831286,0,17540.11664,0,44228.48802,0,0.000984646,0,0.000110678,0.001993314,0,0
1.772242192,124883.0211,24568.59351,22066.18753,0,16150.4431,0.000695744,0.00097064,17738.56301,0.001358896,44359.22207,0.00175463,6.52E-05,0.00354248,0.000776512,0.002700156,0,0
1.777465286,125397.2355,24641.00126,22131.22028,0,16198.04115,0.000560202,0.00082637,17937.00939,0,44489.95611,0.00123454,0,0,0,0.003406998,0,0.001265774
1.78268838,125911.4548,24713.40901,22196.25302,0,16245.63921,0.00042466,0.0006821,18135.45382,0.00173619,44620.69015,0.00071445,0,0,0.000155055,0,0,0.00592642
1.787911474,126425.6683,24785.81676,22261.28576,0,16293.23726,0.000289118,0.00053783,18333.90019,0,44751.42419,0.00019436,0.001213048,0.00068956,0.000820889,0,0.000400442,0
1.793134568,126939.8849,24858.22452,22326.31851,0,16340.83532,0.000153576,0.00039356,18532.34657,0,44882.15824,0,0.000293586,0,0,0,0.000887094,0
1.798357662,127454.11,24930.63227,22391.35125,0,16388.43337,1.80E-05,0.00024929,18730.79295,0.000349006,45012.89228,0,0,0.00139178,0.000199432,0,0.001373746,0.004283358
1.803580756,127968.3239,25003.04002,22456.38399,0,16436.03143,0,0.00010502,18929.23933,0,45143.62632,0,0,0,0.000865266,0,0.001860398,0
1.80880385,128482.5443,25075.44777,22521.41674,0,16483.62949,0,0,19127.6857,0.0007263,45274.36037,0,0.00144145,0.002094,0,0,0,0
1.814026944,128996.7645,25147.85552,22586.44948,0,16531.22754,0,0,19326.13208,0,45405.09441,0.00150016,0.000521988,0,0.000243809,0.000542392,0,0.002640296
1.819250038,129510.9923,25220.26328,22651.48222,0,16578.8256,0,0,19524.57846,0.001103594,45535.82845,0.00098007,0,0.00279622,0.000909643,0.001249234,0,0.007300942
1.824473132,130025.1994,25292.67103,22716.51497,0,16626.42365,0,0,19723.02484,0,45666.56249,0.00045998,0,0,0,0.001956076,0,0
1.829696226,130539.4269,25365.07878,22781.54771,0,16674.02171,0,0,19921.47121,0.001480888,45797.29654,0,0.001669852,0.00349844,0.000288186,0.002662918,0.000387408,0.000997234
1.83491932,131053.6465,25437.48653,22846.58045,0,16721.61976,0,0,20119.91759,0,45928.03058,0,0.00075039,0,0.00095402,0.00336976,0.00087406,0.00565788
1.840142414,131567.856,25509.89429,22911.6132,0,16769.21782,0.000886823,0,20318.36202,0.001858182,46058.76462,0,0,0,0,0,0.001360712,0
1.845365508,132082.0774,25582.30204,22976.64594,0,16816.81587,0.000751281,0.000903985,20516.81035,9.37E-05,46189.49867,0,0,0.00064552,0.000332563,0,0.001847364,0
1.850588602,132596.3009,25654.70979,23041.67868,0,16864.41393,0.000615739,0.000759715,20715.25673,0,46320.23271,0.00176578,0.001898254,0,0,0,0,0.004014818
1.855811696,133110.5159,25727.11754,23106.71143,0.00189233,16912.01199,0.000480197,0.000615445,20913.70115,0.000470998,46450.96675,0.00124569,0.000978792,0.00134774,0,0,0,0
1.86103479,133624.7316,25799.52529,23171.74417,0.0017917,16959.61004,0.000344655,0.000471175,21112.14753,0,46581.70079,0.0007256,5.93E-05,0,0.00037694,0,0,0
1.866257884,134138.9545,25871.93305,23236.77691,0.00169107,17007.2081,0.000209113,0.000326905,21310.59391,0.000848292,46712.43484,0.00020551,0,0.00204996,0,0,0,0.002371756
1.871480978,134653.1755,25944.3408,23301.80966,0.00159044,17054.80615,7.36E-05,0.000182635,21509.04028,0,46843.16888,0,0,0,0,0.000505154,0.000374374,0.007032402
1.876704072,135167.3939,26016.74855,23366.8424,0.00148981,17102.40421,0,3.84E-05,21707.48666,0.001225586,46973.90292,0,0.001207194,0.00275218,0.000421317,0.001211996,0.000861026,0
1.881927166,135681.6111,26089.1563,23431.87514,0.00138918,17150.00226,0.001755612,0,21905.93304,0,47104.63697,0,0.000287732,0,0,0.001918838,0.001347678,0.000728694
1.88715026,136195.8405,26161.56405,23496.90789,0.00128855,17197.60032,0.00162007,0,22104.37942,0.00160288,47235.37101,0,0,0.0034544,0,0.00262568,0.00183433,0.00538934
1.892373354,136710.0496,26233.97181,23561.94063,0.00118792,17245.19838,0.001484528,0,22302.82579,0,47366.10505,0.00151131,0,0,0.000465694,0.003332522,0,0
1.897596448,137224.2655,26306.37956,23626.97337,0.00108729,17292.79643,0.001348986,0,22501.27217,0,47496.83909,0.00099122,0.001435596,0,0,0,0,0
1.902819542,137738.4874,26378.78731,23692.00612,0.00098666,17340.39449,0.001213444,0,22699.71855,0.000215696,47627.57314,0.00047113,0.000516134,0.00060148,0,0,0,0.003746278
1.908042636,138252.701,26451.19506,23757.03886,0.00088603,17387.99254,0.001077902,0,22898.16493,0,47758.30718,0,0,0,0.000510071,0,0,0
1.91326573,138766.9215,26523.60282,23822.0716,0.0007854,17435.5906,0.00094236,0,23096.6113,0.00059299,47889.04122,0,0,0.0013037,0,0,0.00036134,0
1.918488824,139281.1415,26596.01057,23887.10435,0.00068477,17483.18865,0.000806818,0.00083733,23295.05573,0,48019.77526,0,0.001663998,0,0,0,0.000847992,0.002103216
1.923711918,139795.3679,26668.41832,23952.13709,0.00058414,17530.78671,0.000671276,0.00069306,23493.50211,0.000970284,48150.50931,0,0.000744536,0.00200592,0.000554448,0,0.001334644,0.006763862
1.928935012,140309.5764,26740.82607,24017.16983,0.00048351,17578.38476,0.000535734,0.00054879,23691.94848,0,48281.24335,0,0,0,0,0.000467916,0.001821296,0
1.934158106,140823.7984,26813.23382,24082.20258,0.00038288,17625.98282,0.000400192,0.00040452,23890.39486,0.001347578,48411.97739,0,0,0.00270814,0,0.001174758,0,0.000460154
1.9393812,141338.0207,26885.64158,24147.23532,0.00028225,17673.58088,0.00026465,0.00026025,24088.84124,0,48542.71144,0,0.0018924,0,0.000598825,0.0018816,0,0.0051208
1.944604294,141852.2385,26958.04933,24212.26806,0.00018162,17721.17893,0.000129108,0.00011598,24287.28762,0.001724872,48673.44548,0,0.000972938,0.00341036,0,0.002588442,0,0
1.949827388,142366.4554,27030.45708,24277.30081,8.10E-05,17768.77699,0,0,24485.734,0,48804.17952,0.00360282,5.35E-05,0,0,0.003295284,0,0
1.955050482,142880.6749,27102.86483,24342.33355,0,17816.37504,0,0,24684.18037,0,48934.91356,0.00308273,0,0,0.000643202,0,0.000348306,0.003477738
1.960273576,143394.8906,27175.27258,24407.36629,0,17863.9731,0,0,24882.62675,0.000337688,49065.64761,0.00256264,0,0.00055744,0,0,0.000834958,0
1.96549667,143909.1099,27247.68034,24472.39904,0,17911.57115,0,0,25081.07313,0,49196.38165,0.00204255,0.00120134,0,2.17E-05,0,0.00132161,0
1.970719764,144423.3324,27320.08809,24537.43178,0,17959.16921,0,0,25279.51951,0.000714982,49327.11569,0.00152246,0.000281878,0.00125966,0.000687579,0,0.001808262,0.001834676
1.975942858,144937.5488,27392.49584,24602.46453,0,18006.76727,0,0,25477.96393,0,49457.84974,0.00100237,0,0,0,0,0,0.006495322
1.981165952,145451.7639,27464.90359,24667.49727,0,18054.36532,0,0,25676.41031,0.001092276,49588.58378,0.00048228,0,0.00196188,6.61E-05,0,0,0
1.986389046,145965.9829,27537.31134,24732.53001,0,18101.96338,0,0.000914945,25874.85669,0,49719.31782,0,0.001429742,0,0.000731956,0.000430678,0,0.000191614
1.99161214,146480.2096,27609.7191,24797.56276,0,18149.56143,0,0.000770675,26073.30306,0.00146957,49850.05186,0,0.00051028,0.0026641,0,0.00113752,0,0.00485226
1.996835234,146994.4201,27682.12685,24862.5955,0,18197.15949,0,0.000626405,26271.74944,0,49980.78591,0,0,0,0.000110499,0.001844362,0.000335272,0
2.002058328,147508.646,27754.5346,24927.62824,0,18244.75754,0,0.000482135,26470.19582,0.001846864,50111.51995,0,0,0.00336632,0.000776333,0.002551204,0.000821924,0
2.007281422,148022.865,27826.94235,24992.66099,0,18292.3556,0,0.000337865,26668.6422,8.24E-05,50242.25399,0,0.001658144,0,0,0.003258046,0.001308576,0.003209198
2.012504516,148537.077,27899.35011,25057.69373,0,18339.95365,0,0.000193595,26867.08857,0,50372.98804,0,0.000738682,0,0.000154876,0,0.001795228,0
2.01772761,149051.2949,27971.75786,25122.72647,0,18387.55171,0,4.93E-05,27065.53495,0.00045968,50503.72208,0,0,0.0005134,0.00082071,0,0,0
2.022950704,149565.5136,28044.16561,25187.75922,0,18435.14977,0,0,27263.98133,0,50634.45612,0,0,0,0,0,0,0.001566136
2.028173798,150079.7469,28116.57336,25252.79196,0,18482.74782,0.001866686,0,27462.42771,0.000836974,50765.19016,0.00361397,0.001886546,0.00121562,0.000199253,0,0,0.006226782
2.033396892,150593.9566,28188.98111,25317.8247,0,18530.34588,0.001731144,0,27660.87409,0,50895.92421,0.00309388,0.000967084,0,0.000865087,0,0,0
2.038619986,151108.1747,28261.38887,25382.85745,0,18577.94393,0.001595602,0,27859.31851,0.001214268,51026.65825,0.00257379,4.76E-05,0.00191784,0,0,0.000322238,0
2.04384308,151622.3968,28333.79662,25447.89019,0,18625.54199,0.00146006,0.0012811,28057.76489,0,51157.39229,0.0020537,0,0,0.00024363,0.00039344,0.00080889,0.00458372
2.049066174,152136.6165,28406.20437,25512.92293,0,18673.14004,0.001324518,0.00113683,28256.21127,0.001591562,51288.12634,0.00153361,0,0.00262006,0.000909464,0.001100282,0.001295542,0
2.054289268,152650.8319,28478.61212,25577.95568,0,18720.7381,0.001188976,0.00099256,28454.65764,0,51418.86038,0.00101352,0.001195486,0,0,0.001807124,0.001782194,0
2.059512362,153165.0565,28551.01987,25642.98842,0.00187401,18768.33615,0.001053434,0.00084829,28653.10402,0,51549.59442,0.00049343,0.000276024,0.00332228,0.000288007,0.002513966,0,0.002940658
2.064735456,153679.2772,28623.42763,25708.02116,0.00177338,18815.93421,0.000917892,0.00070402,28851.5504,0.000204378,51680.32846,0,0,0,0.000953841,0.003220808,0,0.007601304
2.06995855,154193.4838,28695.83538,25773.05391,0.00167275,18863.53227,0.00078235,0.00055975,29049.99678,0,51811.06251,0,0,0,0,0,0,0
