Water demand,Power demand,Required,Allocated,Water demand 37.3%,101_nom,201_nom,301_nom,401_nom,102_nom,202_nom,302_nom,402_nom,107_nom,207_nom,307_nom,113_nom,213_nom,313_nom,115_nom,215_nom,315_nom,415_nom,515_nom,615_nom,116_nom,118_nom,121_nom,122_nom,222_nom,322_nom,422_nom,522_nom,622_nom,123_nom,223_nom,323_nom,101_red,201_red,301_red,401_red,102_red,202_red,302_red,402_red,107_red,207_red,307_red,113_red,213_red,313_red,115_red,215_red,315_red,415_red,515_red,615_red,116_red,118_red,121_red,122_red,222_red,322_red,422_red,522_red,622_red,123_red,223_red,323_red
0.6336077,0.953716,133333,142666.31,142666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.957022,133333,142666.31,142666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,2.96E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.960328,133333,142666.31,142666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.963634,133333,142666.31,142666.31,6667,6667,8.31,0,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.96694,133333,142666.31,142666.31,6667,6667,0,0,6667,6667,8.31,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.970246,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.973552,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.976858,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.980164,133333,142666.31,142666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.98347,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.986776,133333,142666.31,142666.31,6667,6667,0,0,6667,6667,0,8.31,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,1.79E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.990082,133333,142666.31,142666.31,6667,6667,2.077500033,2.077499997,6667,6667,2.077500033,2.077500033,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,3.48E-09,3.48E-09,7.85E-10,7.85E-10,0,0,0,0,0,0,3.48E-09,3.48E-09,1.11E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48E-09,3.48E-09,1.11E-09
0.6336077,0.993388,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,0.996694,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6336077,1,133333,142666.31,142666.31,6667,6667,0,8.31,6667,6667,0,0,23330,23330,23330,10000,10000,10000,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water demand,Power demand,Required,Allocated,Water demand 37.3%,101_nom,201_nom,301_nom,401_nom,102_nom,202_nom,302_nom,402_nom,107_nom,207_nom,307_nom,113_nom,213_nom,313_nom,115_nom,215_nom,315_nom,415_nom,515_nom,615_nom,116_nom,118_nom,121_nom,122_nom,222_nom,322_nom,422_nom,522_nom,622_nom,123_nom,223_nom,323_nom,101_red,201_red,301_red,401_red,102_red,202_red,302_red,402_red,107_red,207_red,307_red,113_red,213_red,313_red,115_red,215_red,315_red,415_red,515_red,615_red,116_red,118_red,121_red,122_red,222_red,322_red,422_red,522_red,622_red,123_red,223_red,323_red
0.8947624,0.3388,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.342106,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.345412,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.348718,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35998.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.352024,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.35533,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.358636,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.361942,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,-4.59E-12,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.365248,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.368554,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.37186,133333,142666.31,129336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,35998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.375166,133333,142666.31,126136.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,66670,32798.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.378472,133333,142666.31,126136.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,32798.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.381778,133333,142666.31,122936.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,29598.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.385084,133333,142666.31,116136.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,22798.31,66670,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.38839,133333,142666.31,116536.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,0,3200,3200,3200,0,0,66670,23198.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.391696,133333,142666.31,119336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66670,25998.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.395002,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,66670,19998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.398308,133333,142666.31,119736.31,6667,6667,0,0,6667,6667,0,6670,0,0,0,0,0,0,0,0,3200,3200,3200,0,0,19728.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.401614,133333,142666.31,116536.31,6667,6667,6670,0,6667,6667,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,66670,16528.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.40492,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,66670,13328.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.408226,133333,142666.31,116136.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,66670,22798.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.411532,133333,142666.31,112936.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,19598.31,66670,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.414838,133333,142666.31,112936.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,0,0,3200,3200,0,10000,0,66670,19598.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,10000,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.418144,133333,142666.31,109736.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,0,3200,3200,0,0,0,66670,16398.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.42145,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,66670,9998.31,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.424756,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,9998.31,66670,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.428062,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,9998.31,66670,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.431368,133333,142666.31,113336.31,6667,6667,6670,0,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,66658.31,-1.46E-11,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.434674,133333,142666.31,113336.31,6667,6667,0,0,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,3328.31,66670,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.43798,133333,142666.31,96536.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,0,3200,3200,0,0,3198.31,66670,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.441286,133333,142666.31,106536.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,10000,66670,3198.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.444592,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,66668.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.447898,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,63328.31,0,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.451204,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,0,66668.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.45451,133333,142666.31,103336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,0,66668.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.457816,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,66668.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.461122,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,59998.31,0,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.464428,133333,142666.31,93336.31,6667,6667,6670,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,59998.31,0,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.467734,133333,142666.31,93336.31,6667,6667,0,6670,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,29999.155,29999.155,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.47104,133333,142666.31,109736.31,6667,6667,0,0,6667,6667,6670,6670,0,0,0,0,0,0,3200,0,3200,0,3200,0,10000,29864.155,29864.155,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,3200,0,3200,0,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.474346,133333,142666.31,113336.31,6667,6667,6670,6670,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,24994.155,24994.155,0,0,0,0,0,0,0,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,13330
0.8947624,0.477652,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,56668.31,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.480958,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,0,56668.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.484264,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,-4.76E-11,56668.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.48757,133333,142666.31,96536.31,6667,6667,6670,6670,6667,6667,6670,0,0,0,0,0,0,0,0,3200,3200,3200,3200,10000,0,24929.155,24929.155,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.490876,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,56668.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.494182,133333,142666.31,93336.31,6667,6667,0,0,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,24999.155,24999.155,0,0,0,0,0,0,0,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,0,10000,13330
0.8947624,0.497488,133333,142666.31,83336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,46668.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.500794,133333,142666.31,99736.31,6667,6667,6670,0,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,0,3200,0,10000,10000,24864.155,24864.155,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,0,3200,0,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.5041,133333,142666.31,103336.31,6667,6667,6670,6670,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,10000,39988.31,0,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.507406,133333,142666.31,83336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,6.58E-12,46668.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.510712,133333,142666.31,83336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,46668.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.514018,133333,142666.31,83336.31,6667,6667,0,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,46668.31,0,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.517324,133333,142666.31,96536.31,6667,6667,0,6670,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,0,10000,10000,19929.155,19929.155,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,0,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.52063,133333,142666.31,83336.31,6667,6667,0,6670,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,39998.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.523936,133333,142666.31,83336.31,6667,6667,6670,0,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,39998.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.527242,133333,142666.31,83336.31,6667,6667,0,6670,6667,6667,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,39998.31,-2.91E-11,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.530548,133333,142666.31,83336.31,6667,6667,0,0,6667,6667,0,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,39998.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
0.8947624,0.533854,133333,142666.31,93336.31,6667,6667,6670,6670,6667,6667,6670,6670,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,29988.31,0,0,0,0,0,0,10000,0,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,0,13330
0.8947624,0.53716,133333,142666.31,83336.31,6667,6667,0,6670,6667,6667,6670,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,10000,0,33328.31,0,0,0,0,0,0,10000,10000,13330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3200,3200,3200,3200,10000,0,0,0,0,0,0,0,0,0,10000,10000,13330
